CharityRegistrationNumber,Name,StreetAddressLine1,StreetAddressLine2,StreetAddressSuburb,StreetAddressCity,StreetAddressPostcode,StreetAddressCountry,Latitude,Longitude
CC27371,Westland Masonic Charitable Trust,12 Haselden Street,, ,Westport,7825,,-41.7595102,171.6090036
CC25592,New Zealand - Netherlands Foundation,62 Tuarangi Road,,Grey Lynn,Auckland,1021,,-36.8662827,174.7330038
CC27858,The Auckland City Mission Incorporated,140-142 Hobson Street, ,Auckland Central,Auckland,1010,,-36.8508165,174.7606657
CC22964,Auckland City Mission Foundation,140-142 Hobson Street, ,Auckland Central,Auckland,1010,,-36.8508165,174.7606657
CC22938,Auckland City Mission,140-142 Hobson Street, ,Auckland Central,Auckland,1010,,-36.8508165,174.7606657
CC22470,Foursquare Gospel Church of New Zealand,38 Pigeon Mountain Road, ,Half Moon Bay,Auckland,2012,,-36.8864404,174.9009384
CC32835,Hot Water Beach Lifeguard Service Incorporated,35 Pye Place, ,Hot Water Beach RD 1,Whitianga,3591,,-36.9110937,175.7726102
CC36290,The Christian Outreach Centre New Zealand Trust,9 Manuka Street, ,Tauhara,Taupo,3378,,-38.6916131,176.1053339
CC27034,The Frank and Doris Bateson Memorial Graduate Scholarship Trust,"Level 2, 22 Willeston St",Public Trust Tower, ,Wellington,6011,,-41.2864564,174.7767067
CC23100,Auckland Medical Aid Trust,PO Box 11166,Palm Beach,Papamoa Beach,Papamoa,3151,,-37.6975959,176.2714671
CC23289,Stopping Violence Services (Christchurch) Incorporated,67 Riccarton Road, ,Riccarton,Christchurch,8011,,-43.5296581,172.6055973
CC36970,Auckland West Elim Church Trust,6B Paramount Drive, ,Henderson,Auckland,0610,,-36.8548227,174.6362476
CC23101,Auckland Medical Aid Centre Limited,283 Dominion Road,Dominion Road,Mount Eden,Auckland,1024,,-36.8776113,174.7502968
CC22176,Estate Emma Jane Price Charitable Trust,C/- Rhodes & Co,"Level 2, 76 Victoria Street", ,Christchurch,,,-43.5246958,172.6312562
CC27602,Royal New Zealand Pipe Bands Association Otago Centre Incorporated,36 Aotea Street,,Tainui,Dunedin,9013,,-45.8996957,170.5261161
CC23291,Kawakawa Baptist Church,Gillies Street,, ,Kawakawa,0210,,-35.3801236,174.0665841
CC40246,Operations Research Society of New Zealand Incorporated,C/O DEPT OF ENGINEERING SCIENCE  LEVEL 3,70 Symonds Street,Grafton,Auckland,1010,,-36.8560518,174.7667254
CC32103,Chai Charitable Trust,31 Athfield Drive, ,Bethlehem,Tauranga,3110,,-37.6892593,176.1159288
CC39832,Christian Love Link Napier/Hastings Incorporated,Flat 8,28 Edmundson Street,Onekawa,Napier,4110,,-39.5077618,176.8773533
CC27894,The Air Training Corps Association of New Zealand Incorporated,PO Box 6034,Marion Square,Te Aro,Wellington,6141,,-41.2941544,174.7764809
CC23052,National Heart Foundation Of New Zealand,9 Kalmia Street, ,Ellerslie,Auckland,1051,,-36.8987466,174.8068291
CC28132,Tauwhara Marae,24 Mangakahia Road,, ,Kaikohe,0405,,-35.4078302,173.8050161
CC22349,Christians Against Poverty New Zealand,55 Hugo Johnston Drive, ,Penrose,Auckland,1061,,-36.9219119,174.8209851
CC23373,Te Waka Pounamu Outrigger Canoe Club Charitable Trust,74 Avonside Drive, ,Linwood,Christchurch,8011,,-43.5257834,172.6554703
CC27025,The New Zealand Drug Foundation,Level 4,265 Wakefield Street,Te Aro,Wellington,6011,,-41.2923761,174.7831082
CC28250,Eastbourne-Bays Community Trust,C/- Eastbourne Service Centre,Rimu Street,Eastbourne,Lower Hutt,5011,,-41.2898683,174.8974755
CC40522,Stewart Island/Rakiura Community and Environment Trust,PO Box 124,Oban, ,Stewart Island,9846,,-46.89922,168.1292669
CC41042,Hamilton Christian Schools Incorporated,1 Micah Place, ,Rototuna North,Hamilton,3210,,-37.7218265,175.2605139
CC28656,Te Rito Maioha Early Childhood New Zealand Incorporated,191 Thorndon Quay,Thorndon,Pipitea,Wellington,6011,,-41.2717302,174.7817696
CC23140,Hutt City Budget and Advocacy Service Trust Board Incorporated,Level 1,Woburn House,Hutt Central,Lower Hutt,5010,,-41.2130318,174.9000084
CC28003,Whare Manaaki Incorporated,PO Box 50495,, ,Porirua,5240,,-41.1298518,174.8368421
CC20861,Citizens Advice Bureau Te Aroha Incorporated,137 Whitaker Street,, ,Te Aroha,3320,,-37.5438948,175.7126843
CC27952,Mercury Bay Community Fund,64 Albert Street,Whitianga 3510, ,Whitianga,3510,,-36.834507,175.7047438
CC24326,HOPENZ Charitable Trust,141 Harrisons Line,RD 10,Ashhurst,Palmerston North,4470,,-40.284448,175.7362539
CC24114,New Zealand Korean Choong-hyun Presbyterian Church,7,79 Ellice Road,Wairau Valley,Auckland,629,,-36.7667386,174.7310653
CC35480,The Tua Marina Vintage Traction and Machinery Club Incorporated,40 High Street,, ,Blenheim,7201,,-41.5118939,173.9571309
CC22622,Denise Rodley - Churches Pipe Organ Trust,Public Trust Tower,Level 2,22 Willeston Street,Wellington,6011,,-41.2864564,174.7767067
CC23068,Christian Centre Charitable Trust,165 Leet Street,, ,Invercargill,9810,,-46.4078285,168.3580245
CC22274,Darfield Pre-School & Nursery,1D Cardale Street,, ,Darfield,7510,,-43.4932467,172.1141498
CC22517,The William Emery Trust,PERPETUAL TRUST LIMITED,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC22257,C3 Church North Shore,16b Poland Road, ,Wairau Valley,Auckland,627,,-36.7773608,174.7397039
CC22330,East Taranaki Environment Trust,1 Elliot St, , Inglewood,Inglewood,4330,,-39.1534334,174.2116216
CC45321,Wanganui Collegiate School Old Boys And Girls Association Incorporated,162 Wicksteed Street,Whanganui 4500, ,Whanganui,4500,,-39.9302196,175.0501842
CC23350,Estate of Myrtle Louisa Roper,"Level 2, 22 Willeston St",Public Trust Tower, ,Wellington,6011,,-41.2864564,174.7767067
CC22210,Wingspan Birds of Prey Trust,1334 Paradise Valley Road,RD 2,Ngongotaha Valley,Rotorua,3072,,-38.0905239,176.1958264
CC22294,Sunshine Trust,27 David Street, ,Westown,New Plymouth,4310,,-39.0719253,174.0574397
CC29744,Community Enterprise Network (NZ) Trust,153 Pilkington Road, ,Point England,Auckland,1072,,-36.8880836,174.8570329
CC31578,Coastguard South Taranaki Incorporated,165 Hicks Road,RD 12, ,Hawera,4672,,-39.6331137,174.3425165
CC22483,Te Papa Takaro O Te Arawa Trust,TUMAHAURANGI MARAE COMPLEX,38 Koutu Road,Koutu,Rotorua,3010,,-38.1217861,176.2381129
CC23374,Tokoroa & Districts Women's Support Centre Incorporated,37 Swanston Street,, ,Tokoroa,3420,,-38.2195245,175.8720989
CC22199,The New Zealand Suicide Prevention Trust,82A Cambridge Road, ,Hillcrest,Hamilton,3216,,-37.798041,175.3135306
CC33705,Eden Garden Society Incorporated,24 Omana Avenue, ,Epsom,Auckland,1023,,-36.8767929,174.7676256
CC23109,Marine Reach ,237 Warner Road,RD 3,Oropi,Tauranga,3173,,-37.777495,176.1550241
CC23049,Masterton Family Education and Support Centre Incorporated,PO Box 789,, ,Masterton,5840,,-40.9507829,175.6604253
CC25008,Katikati Community Baptist Church,2 Wedgewood Street,, ,Katikati,3129,,-37.5612776,175.9169738
CC23337,Paeroa Homestead Trust,18 High Street, ,Auckland Central,Auckland,1010,,-36.8473847,174.766765
CC41041,Hokianga Volunteer Coastguard,Baker Road, ,Opononi,South Hokianga,,,-35.5170676,173.3898067
CC29431,Morley Cavell Trust,"Level 1, 103 Carlton Gore Road",203 Queen Street,Newmarket,Auckland,1023,,-36.8650964,174.7742139
CC34632,The Tree Council (Auckland) Incorporated,36 McEldowney Road, ,Titirangi,Auckland,0604,,-36.9534426,174.6541191
CC23598,Wellington Marine Conservation Trust Board,213,The Esplanade, Island Bay,Wellington,6242,,-41.3444797,174.7744947
CC22331,Ropata Management Service Organisation Charitable Trust,135 Witako Street, ,Epuni,Lower Hutt,5011,,-41.2045027,174.9262656
CC32024,Maraekakaho Friends of School Association,C/o Maraekakaho School,Kereru Road,RD 1,Hastings,4171,,-39.6484204,176.6180676
CC27600,Riverside Community Trust Board,289 Main Road Lower Moutere,RD 2,Lower Moutere,Upper Moutere,7175,,-41.1640845,172.9948144
CC23282,Golden Kids Incorporated,88 Commercial Street,,,Tākaka,7110,,-40.8574697,172.8074509
CC23338,Big Brothers Big Sisters Of Christchurch,52 Kennaway Road, ,Woolston,Christchurch,8023,,-43.5635485,172.6926432
CC23349,Estate of Jessie Rebecca Kirk,"Level 2, 22 Willeston St",Public Trust Tower, ,Wellington,6011,,-41.2864564,174.7767067
CC22457,Ministry Of Hope,18D Marguerita Street,RD 4,Fenton Park,Rotorua,3010,,-38.1511853,176.2580038
CC24418,Sue Loan Ministries Charitable Trust,81 Riverside Drive, ,Waiwhetu,Lower Hutt,5010,,-41.2288496,174.9146679
CC23044,Home of St Barnabas Trust,12 Ings Avenue, ,Saint Clair,Dunedin,9012,,-45.907717,170.4892342
CC37923,Southland Mature Employment Charitable Trust,135 Yarrow Street,Invercargill 9810, ,Invercargill,9810,,-46.4088072,168.3566121
CC27649,Encounter New Life Church Trust,11 Jacob Street,, ,Gore,9710,,-46.0924644,168.9453909
CC35862,Surf Aid International Incorporated,1D Beach Street,,Fitzroy,New Plymouth,4312,,-39.0458068,174.0982953
CC28286,Friends of the Timaru Botanic Gardens Incorporated Charitable Trust,9 Russell Square, ,Parkside,Timaru,7910,,-44.4042595,171.2514746
CC24446,Maxim Institute,49 Cape Horn Road, ,Mount Roskill,Auckland,1041,,-36.9376436,174.7312378
CC23230,Sunnynook Community Centre Incorporated,148 Sycamore Drive, ,Sunnynook,Auckland,620,,-36.7587236,174.7409014
CC23339,Grace & Frank Gillanders Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland CBD,Auckland,1010,,-36.8485007,174.7651644
CC23003,Altrusa International Inc of Hawera Incoroporated,59 Argyle Street,, ,Hawera,4610,,-39.5861876,174.2794555
CC30327,The Canterbury Opera Foundation,5A Riverton Terrace, ,Halswell,Christchurch,8025,,-43.5677025,172.5551974
CC27980,Sowers International  New Zealand,25 Bowen Street,Cambridge 3434,Bethlehem,Cambridge,3434,,-37.8835893,175.472855
CC23670,Howick Children's And Youth Theatre Incorporated,29 Granger Road, ,Cockle Bay,Auckland,2014,,-36.8949651,174.9426115
CC28028,Te Pahu Church Society Incorporated,630 Te Pahu Road,RD 5, ,Hamilton,3285,,-37.9256274,175.1419737
CC40642,The Spreydon Health And Family Trust,406 Barrington Street, ,Spreydon,Christchurch,8024,,-43.5507876,172.6122338
CC23385,James and Edgar Hazlett Trust,C/- Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC28475,The Winifred Beatrice May and Charles Dickens Jolly Trust,"Level 2, Public Trust Tower",22 Willeston Street, ,Wellington,6011,,-41.2864564,174.7767067
CC22815,Lincoln Road Bible Chapel,66-68 Lincoln Road, ,Henderson,Auckland,610,,-36.8684354,174.6281946
CC22458,OMS International New Zealand Trust Board,PO Box 24038, ,Hillcrest,Hamilton,3251,,-37.801375,175.3226088
CC22463,Cansail Charitable Trust,7 Dublin Street,Lyttelton 8082,Ferrymead,Lyttelton,8082,,-43.6021888,172.7179792
CC22446,The Wellington Cambodian Buddhist Trust,8-12 Dart Crescent, ,Island Bay,Wellington,6023,,-41.3425689,174.7634496
CC33096,Waikato Filipino Association,82 Kahikatea Drive, ,Melville,Hamilton,3206,,-37.8082484,175.2731061
CC24343,Positive Directions Trust,7 Earlham Street, ,Brooklands,Christchurch,8083,,-43.4160643,172.6947068
CC23171,Eden Community Church,72-74 View Road, ,Mount Eden,Auckland,1024,,-36.8725909,174.7534298
CC23222,Otautau Museum Trust,146 Main Street,Otautau 9610, ,Otautau,9610,,-46.1438491,167.9981817
CC23179,The Reformed Church of Avondale Trust Board,63 St Georges Road, ,Avondale,Auckland,600,,-36.9023064,174.6963742
CC41763,Surf Life Saving Kariaotahi Incorporated,Kariaotahi Beach,End Of Kariaotahi Rd,Waiuku,Auckland,,,-37.2576887,174.7336494
CC23511,Restorative Justice Services Otautahi Christchurch,4 Ash Street, ,Christchurch Central,Christchurch,8011,,-43.5348415,172.6418298
CC29349,Pongaroa: The Way To Go Incorporated,3 Marainanga Road,Pongaroa 4991,Pongaroa,Pongaroa,4991,,-40.6331334,176.2827511
CC24568,Ngai Tahu Maori Rock Art Charitable Trust,2 George Street,, ,Timaru,7910,,-44.3971121,171.2560518
CC35313,Tokona Te Raki Limited,10 Show Place, ,Addington,Christchurch,8024,,-43.5414916,172.6026877
CC22270,The Liver Transplant Support Trust,"c/o Martelli McKegg, HSBC Tower","Level 20, 188 Quay Street",Auckland Central,Auckland,1010,,-36.8432841,174.7652295
CC23111,Friends Of The Darfield Hospital Charitable Trust,14 Stanwood Grove,, ,Darfield,7510,,-43.4934561,172.1111258
CC23266,The City Gallery Wellington Foundation,CIVIC SQUARE,101 Wakefield Street,Wellington Central,Wellington,6011,,-41.2887642,174.7765698
CC28362,Friends of Kelceys Bush Incorporated,172 High Street,, ,Waimate,7924,,-44.7285906,171.0422524
CC28273,The Royal Society of New Zealand Canterbury Branch Incorporated,21 Brockworth Place,Riccarton,Riccarton,Christchurch,8011,,-43.5348307,172.609995
CC29543,Brain Injury Association Central Districts Incorporated,77 King Street,, ,Palmerston North,4410,,-40.3533543,175.6117931
CC24056,Bainfield  Gardens Limited,165 Leet Street,Invercargill 9810, ,Invercargill,9810,,-46.4078285,168.3580245
CC29643,Theatre Awards Trust,64 Cockayne Road, ,Khandallah,Wellington,6035,,-41.2490286,174.7867329
CC28330,Thomas Hobson Charitable Trust,22 Willeston Street, , Wellington Central,Wellington,6011,,-41.2864564,174.7767067
CC28170,Oratia Church Trust Society,19 Raroa Terrace, ,Waiatarua,Auckland,0604,,-36.9333964,174.5924171
CC35102,MACKERRAS - COGAN TRUST FUND,C/O Perpetual Guardian Limited  ," Level 8, 191 Queen Street",Aukland Central,Auckland,1010,,-36.8485007,174.7651644
CC42190,Royal New Zealand Pipe Bands' Association Incorporated,Villa 148,Summerset At Wigram,Wigram,Christchurch,8025,,-43.5615102,172.5526427
CC28110,Otago Excursion Train Trust,10 Garden Place, ,Glenleith,Dunedin,9010,,-45.8446096,170.5008835
CC27342,Kerikeri Community Childcare Trust,Norfolk Place,Kerikeri, ,Northland,0230,,-35.2325709,173.9522085
CC23820,Estate Susannah Beatrice Chapman,C/O Perpetual Guardian,"Level 8, 191 Queen Street", Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24041,David Cummings Medical Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland CBD,Auckland,1010,,-36.8485007,174.7651644
CC25210,Sinclair Cummings Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street", ,Auckland,1010,,-36.8485007,174.7651644
CC22466,D J Hewitt Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street", ,Auckland,1010,,-36.8485007,174.7651644
CC24076,The Parkinson Memorial Park Trust,"C/O Perpetual Guardian, Level 23",191 Queen Street,Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC23892,Estate Dorothy Blanche Smith,C/O Perpetual Guardian,"Level 23, 191 Queen Street", Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC28590,Farina Thompson Charitable Trust,Perpetual Guardian,"Level 23, 191 Queen Street",Auckland CBD,Auckland,1010,,-36.8485007,174.7651644
CC29551,Jeanne Mary Webb Charitable Trust,"Level 23, 191 Queen Street",,Auckland Central,Auckland,1010,,-36.8484841,174.7651305
CC22860,Pamela Webb Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street", ,Auckland,1010,,-36.8485007,174.7651644
CC22813,Rossgrove Chapel,12 Rossgrove Terrace, ,Mount Albert,Auckland,1025,,-36.8768796,174.7206391
CC22574,Kiddy Winks Kindy Trust,9 Lupton Road, ,Manurewa,Auckland,2102,,-37.0231176,174.8929839
CC23190,Amuri Historical Society Inc,5 Heaton Street,Rotherham, ,Rotherham ,7379,,-42.6972679,172.9494631
CC23453,The Reformed Church of Bishopdale Trust Board,92 Highsted Road, ,Bishopdale,Christchurch,8053,,-43.4831497,172.5934203
CC22953,HP & MC Scott Charitable Trust,169 Rimu Road,Paraparaumu 5032, ,Paraparaumu,5032,,-40.9159101,175.0030007
CC23451,Keith Seagar Research Fund,C/O NZ GUARDIAN TRUST,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC23782,Herbert and Doreen Neely Charitable Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC24501,Henry Cotton Charitable Trust,C/O NZ GUARDIAN TRUST,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8484773,174.7651347
CC29591,The McCoy Trust,C/O Perpetual Guardian,"Level 8, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC23746,Jack Campbell Memorial Trust,C/O Perpetual Guardian ,"Level 23, 191 Queen Street",Auckland Central,Auckland,1010,,-36.8485007,174.7651644
CC29272,Federation of New Zealand Ostomy Societies (Inc),2 Rangatira Road, ,Tawa,Wellington,5028,,-41.159426,174.8384098
CC34497,Otago Ostomy Society Incorporated,98 Highcliff Road, ,Andersons Bay,Dunedin,9013,,-45.8944212,170.5381034
CC28013,The Arcturian Foundation,Unit G07,64B Galway Street,Onehunga,Auckland,1061,,-36.9237879,174.7869466
CC29322,Wellington Ostomy Association Incorporated,PO Box 1142,, ,Wellington,6140,,-41.2808657,174.7794448
CC29325,Western Bay of Plenty Ostomy Society Incorporated,75A Dunlop Road,, ,Te Puke,3119,,-37.7872524,176.3112106
CC24126,Footsteps Early Education Trust,28 Puhinui Road, ,Manukau,Auckland,2104,,-36.9827597,174.8749153
CC34502,Taranaki Ostomy Society,PO Box 853,Taranaki Mail Centre, ,New Plymouth,4340,,-39.0568125,174.0706769
CC23568,Trinity Puppeteers,8 Alderton Place, ,Opaheke,Papakura,2113,,-37.0826656,174.9445981
CC23785,Brain Injury Waikato Incorporated,4 Tennyson Road, ,Enderley,Hamilton,3214,,-37.771173,175.2929396
CC24174,South Otago Historical Society Incorporated,1 Renfrew Street,, ,Balclutha,9230,,-46.2376682,169.742198
CC23769,Rotary Club of Christchurch Charitable Trust,Flat 4,19 Carlton Mill Road,Merivale,Christchurch,8014,,-43.5221023,172.6185929
CC28240,Nelson Male Voice Choir Incorporated,8 Lighthouse View, ,Atawhai,Nelson,7010,,-41.2510802,173.3175507
CC25651,Feilding Care Link Community Trust,PO Box 457,, ,Feilding,4740,,-40.2267647,175.566106
CC25854,The Church Of Christ New Zealand Trust Board,8 Mt Roskill Road, ,Mt Roskill,Auckland,1041,,-36.904973,174.7405135
CC23836,Pohutukawa Trust New Zealand,26 Hattaway Avenue, ,Bucklands Beach,Auckland,2012,,-36.8627366,174.9017813
CC23415,Friends of the Govett-Brewster Art Gallery/Len Lye Centre Incorporated,Corner King & Queen St,, ,New Plymouth,4340,,-39.0572429,174.0695593
CC22818,Feilding Bible Chapel,107-109 Warwick Street,, ,Feilding,4702,,-40.2231876,175.5592865
CC27015,St George's Hospital Incorporated,249 Papanui Road, ,Strowan,Christchurch,8014,,-43.5104661,172.6183762
CC22444,Wanaka Rowing Club Incorporated,51 Wanaka-Mount Aspiring Road,Wanaka 9305, ,Wanaka,9305,,-44.700381,169.1195987
CC27014,St George's Hospital Limited,249 Papanui Road, ,Strowan,Christchurch,8014,,-43.5104661,172.6183762
CC24567,The Kirby Trust,76 Victoria Street,Armagh,Christchurch Central,Christchurch,8013,,-43.524706,172.6312033
CC22412,Helen Anderson Trust,11 Amos Place, ,Shirley,Christchurch,,,-43.5016601,172.6609829
CC27017,St George's Hospital (No 2) Limited,249 Papanui Road, ,Strowan,Christchurch,8014,,-43.5104661,172.6183762
CC27018,St George's Hospital (No 3) Limited,249 Papanui Road, ,Strowan,Christchurch,8014,,-43.5104661,172.6183762
CC23292,The Mana Retreat Trust,608 Manaia Road,RD 1,Manaia,Coromandel,3581,,-36.8615258,175.445565
CC22589,PACT 2086 Trust,50 Langdons Road, ,Papanui,Christchurch,8053,,-43.4922785,172.6050616
CC24723,The New Zealand Chinese Association (Waikato Branch) Incorporated,47,Lewis Street, ,Hamilton,3240,,-37.8186731,175.2918007
CC28579,Monty Fairbrother Charitable Trust,DORRINGTON POOLE AND PTN,38 Denmark Street, ,Dannevirke,4930,,-40.2108384,176.0989553
